Measurement Date,Total Precipitation,Measurement Units,Precipitation Duration (hr),30-min Maximum Intensity,Measurement Time
8/6/2022,0,IN,0,0,6:05
8/6/2022,0.32,IN,1.58,0.12,6:05
8/6/2022,0.49,IN,1,0.43,6:05
8/6/2022,0.92,IN,2.25,0.43,6:05
8/6/2022,1.41,IN,2.33,0.44,6:05
8/6/2022,0.91,IN,2.41,0.36,6:05
8/6/2022,0,IN,0,0,6:05
8/6/2022,0,IN,0,0,6:05
8/6/2022,0.48,IN,0.5,0.47,6:05
8/6/2022,0.86,IN,2.16,0.43,6:05
8/6/2022,0.2,IN,0.16,0.2,6:05
8/6/2022,0.38,IN,0.91,0.32,6:05
8/6/2022,0.32,IN,1.33,0.22,6:05
8/6/2022,0,IN,0,0,6:05
8/6/2022,0.53,IN,2.16,0.25,6:05
8/6/2022,0,IN,0,0,6:05
8/6/2022,0.66,IN,3.25,0.23,6:15
8/6/2022,0.28,IN,2.25,0.19,6:15
8/5/2022,0,IN,0,0,6:15
8/5/2022,0,in,0,0,6:15
8/5/2022,0,IN,0,0,6:05
8/5/2022,0.01,IN,0.08,0.01,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,in,0.08,0.07,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,in,0.08,0.02,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0.07,IN,0.08,0.07,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0.02,IN,0.08,0.02,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,0,IN,0,0,6:05
8/5/2022,1.15,IN,1.75,0.81,6:15
8/5/2022,0,IN,0,0,6:15
8/5/2022,0,IN,0,0,6:15
8/5/2022,1.15,IN,1.75,0.81,6:15
8/5/2022,0,IN,0,0,6:15
8/5/2022,1.15,IN,0,0,6:15
8/5/2022,0,IN,0,0,6:05
8/5/2022,0.01,IN,0.08,0.01,6:05
8/5/2022,0,IN,0,0,6:15
8/5/2022,0,IN,0,0,6:15
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:15
8/4/2022,0,IN,0,0,6:15
8/4/2022,0,IN,0,0,6:15
8/4/2022,0,IN,0,0,6:15
8/4/2022,0.01,IN,0.25,0.01,6:15
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:05
8/4/2022,0,IN,0,0,6:15
8/4/2022,0,IN,0,0,6:15
8/4/2022,0,IN,0,0,6:15
8/4/2022,0,IN,0,0,6:15
8/4/2022,0.01,IN,0.25,0.01,6:15
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0.01,IN,0.08,0.01,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:15
8/3/2022,0,IN,0,0,6:15
8/3/2022,0,IN,0,0,6:15
8/3/2022,0,IN,0,0,6:15
8/3/2022,0.02,IN,0.25,0.02,6:15
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0.02,IN,0.25,0.02,6:15
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0.01,IN,0.08,0.01,6:05
8/3/2022,0,IN,0,0,6:05
8/3/2022,0,IN,0,0,6:15
8/3/2022,0,IN,0,0,6:15
8/3/2022,0,IN,0,0,6:15
8/3/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:15
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/2/2022,0,IN,0,0,6:05
8/1/2022,0.01,IN,0.08,0.01,6:05
8/1/2022,0.01,IN,0.08,0.01,6:05
8/1/2022,0.22,IN,0.33,0.21,6:05
8/1/2022,0.24,IN,0.75,0.2,6:05
8/1/2022,0.12,IN,0.66,0.05,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0.02,IN,0.16,0.01,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0.01,IN,0.08,0.01,6:05
8/1/2022,0.03,IN,0.25,0.02,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0.14,IN,1.25,0.1,6:15
8/1/2022,0,IN,0,0,6:15
8/1/2022,0,IN,0,0,6:15
8/1/2022,0,IN,0,0,6:15
8/1/2022,0.02,IN,0.5,0.01,6:15
8/1/2022,0.01,IN,0.08,0.01,6:05
8/1/2022,0.01,IN,0.08,0.01,6:05
8/1/2022,0.22,IN,0.33,0.21,6:05
8/1/2022,0.24,IN,0.75,0.2,6:05
8/1/2022,0.12,IN,0.66,0.05,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0.02,IN,0.16,0.01,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0.01,IN,0.08,0.01,6:05
8/1/2022,0.03,IN,0.25,0.02,6:05
8/1/2022,0,IN,0,0,6:05
8/1/2022,0.14,IN,1.25,0.1,6:15
8/1/2022,0,IN,0,0,6:15
8/1/2022,0,IN,0,0,6:15
8/1/2022,0,IN,0,0,6:15
8/1/2022,0.02,IN,0.5,0.01,6:15
7/31/2022,0.06,IN,0.33,0.05,6:05
7/31/2022,0.4,IN,1.58,0.15,6:05
7/31/2022,0.38,IN,1.33,0.25,6:05
7/31/2022,0.59,IN,1.66,0.3,6:05
7/31/2022,0.07,IN,0.5,0.05,6:05
7/31/2022,1.1,IN,2,0.46,6:05
7/31/2022,0.99,IN,2,0.45,6:15
7/31/2022,0.87,IN,1.66,0.4,6:05
7/31/2022,0.03,IN,0.25,0.03,6:15
7/31/2022,0.38,IN,1.58,0.16,6:05
7/31/2022,0.78,IN,1.75,0.39,6:15
7/31/2022,0.03,IN,0.25,0.01,6:05
7/31/2022,0,IN,0,0,6:15
7/31/2022,0.18,IN,1,0.12,6:15
7/31/2022,0.03,IN,0.25,0.03,6:15
7/31/2022,0.78,IN,1.75,0.39,6:15
7/31/2022,0,IN,0,0,6:15
7/31/2022,0.18,IN,1,0.12,6:15
7/31/2022,0.4,IN,1.58,0.15,6:05
7/31/2022,0.59,IN,1.66,0.3,6:05
7/31/2022,1.1,IN,2,0.46,6:05
7/31/2022,0.87,IN,1.66,0.4,6:05
7/31/2022,0.38,IN,1.58,0.16,6:05
7/31/2022,0.03,IN,0.25,0.01,6:05
7/31/2022,0.21,IN,0.75,0.11,6:05
7/31/2022,0.27,IN,0.83,0.22,6:05
7/31/2022,0.6,IN,1.41,0.32,6:05
7/31/2022,0.67,IN,1.66,0.26,6:05
7/31/2022,0.32,IN,1.41,0.14,6:05
7/31/2022,0.12,IN,0.66,0.09,6:05
7/31/2022,0.21,IN,0.75,0.11,6:05
7/31/2022,0.27,IN,0.83,0.22,6:05
7/31/2022,0.6,IN,1.41,0.32,6:05
7/31/2022,0.67,IN,1.66,0.26,6:05
7/31/2022,0.32,IN,1.41,0.14,6:05
7/31/2022,0.12,IN,0.66,0.09,6:05
7/31/2022,0.06,IN,0.33,0.05,6:05
7/31/2022,0.38,IN,1.33,0.25,6:05
7/31/2022,0.07,IN,0.5,0.05,6:05
7/31/2022,0.99,IN,2,0.45,6:15
7/30/2022,0.54,IN,2.08,0.29,6:05
7/30/2022,0.75,IN,1.5,0.45,6:15
7/30/2022,0.94,IN,1.25,0.56,6:05
7/30/2022,1.05,IN,2.08,0.62,6:05
7/30/2022,0.64,IN,0.66,0.59,6:05
7/30/2022,0.1,IN,0.58,0.07,6:05
7/30/2022,0.03,IN,0.25,0.01,6:05
7/30/2022,0.88,IN,1.5,0.72,6:05
7/30/2022,1.25,IN,1.75,0.78,6:05
7/30/2022,0.87,IN,1.5,0.69,6:05
7/30/2022,0.31,IN,1.16,0.11,6:05
7/30/2022,0.91,IN,1.66,0.58,6:05
7/30/2022,1.56,IN,1.66,0.74,6:05
7/30/2022,0.23,IN,0.58,0.16,6:05
7/30/2022,0.37,IN,1.5,0.2,6:05
7/30/2022,0.55,IN,1.25,0.45,6:05
7/30/2022,0.87,IN,1.5,0.69,6:05
7/30/2022,0.91,IN,1.66,0.58,6:05
7/30/2022,1.56,IN,1.66,0.74,6:05
7/30/2022,0.23,IN,0.58,0.16,6:05
7/30/2022,0.37,IN,1.5,0.2,6:05
7/30/2022,0.55,IN,1.25,0.45,6:05
7/30/2022,0.54,IN,2.08,0.29,6:05
7/30/2022,0.94,IN,1.25,0.56,6:05
7/30/2022,0.64,IN,0.66,0.59,6:05
7/30/2022,0.03,IN,0.25,0.01,6:05
7/30/2022,1.25,IN,1.75,0.78,6:05
7/30/2022,0.31,IN,1.16,0.11,6:05
7/30/2022,0.09,IN,0.5,0.09,6:15
7/30/2022,0.81,IN,1.5,0.45,6:15
7/30/2022,0.57,IN,1.75,0.33,6:15
7/30/2022,0.6,IN,1.25,0.45,6:15
7/30/2022,0.09,IN,0.5,0.09,6:15
7/30/2022,0.81,IN,1.5,0.45,6:15
7/30/2022,0.57,IN,1.75,0.33,6:15
7/30/2022,0.6,IN,1.25,0.45,6:15
7/30/2022,0.75,IN,1.5,0.45,6:15
7/30/2022,1.05,IN,2.08,0.62,6:05
7/30/2022,0.1,IN,0.58,0.07,6:05
7/30/2022,0.88,IN,1.5,0.72,6:05
7/29/2022,0.24,IN,1.66,0.08,6:05
7/29/2022,0.32,IN,1.16,0.23,6:05
7/29/2022,0.27,IN,1.83,0.09,6:05
7/29/2022,0.25,IN,1.66,0.09,6:05
7/29/2022,0.25,IN,1.58,0.07,6:05
7/29/2022,0.14,IN,0.83,0.07,6:05
7/29/2022,0.29,IN,1.58,0.12,6:05
7/29/2022,0.18,IN,1.25,0.09,6:15
7/29/2022,0.25,IN,1.58,0.11,6:05
7/29/2022,0.27,IN,0.75,0.21,6:15
7/29/2022,0.05,IN,0.41,0.02,6:05
7/29/2022,0.21,IN,1.5,0.09,6:15
7/29/2022,0.06,IN,0.5,0.03,6:15
7/29/2022,0.21,IN,1.5,0.09,6:15
7/29/2022,0.27,IN,0.75,0.21,6:15
7/29/2022,0.21,IN,1.5,0.09,6:15
7/29/2022,0.06,IN,0.5,0.03,6:15
7/29/2022,0.21,IN,1.5,0.09,6:15
7/29/2022,0.24,IN,1.66,0.08,6:05
7/29/2022,0.27,IN,1.83,0.09,6:05
7/29/2022,0.25,IN,1.58,0.07,6:05
7/29/2022,0.29,IN,1.58,0.12,6:05
7/29/2022,0.25,IN,1.58,0.11,6:05
7/29/2022,0.05,IN,0.41,0.02,6:05
7/29/2022,0.02,IN,0.16,0.01,6:05
7/29/2022,0.18,IN,1.33,0.07,6:05
7/29/2022,0.29,IN,1.58,0.11,6:05
7/29/2022,0.19,IN,0.75,0.11,6:05
7/29/2022,0.24,IN,1.66,0.07,6:05
7/29/2022,0.22,IN,1.66,0.07,6:05
7/29/2022,0.02,IN,0.16,0.01,6:05
7/29/2022,0.18,IN,1.33,0.07,6:05
7/29/2022,0.29,IN,1.58,0.11,6:05
7/29/2022,0.19,IN,0.75,0.11,6:05
7/29/2022,0.24,IN,1.66,0.07,6:05
7/29/2022,0.22,IN,1.66,0.07,6:05
7/29/2022,0.32,IN,1.16,0.23,6:05
7/29/2022,0.25,IN,1.66,0.09,6:05
7/29/2022,0.14,IN,0.83,0.07,6:05
7/29/2022,0.18,IN,1.25,0.09,6:15
7/28/2022,0.04,IN,0.33,0.02,6:05
7/28/2022,0.03,IN,0.25,0.02,6:05
7/28/2022,0.01,IN,0.08,0.01,6:05
7/28/2022,0,IN,0,0,6:05
7/28/2022,0,IN,0,0,6:05
7/28/2022,0.16,IN,0.5,0.16,6:05
7/28/2022,0.42,IN,0.5,0.42,6:05
7/28/2022,0.06,IN,0.33,0.05,6:05
7/28/2022,0,IN,0,0,6:05
7/28/2022,0.04,IN,0.33,0.02,6:05
7/28/2022,0.04,IN,0.33,0.02,6:05
7/28/2022,0.02,IN,0.16,0.01,6:05
7/28/2022,0.05,IN,0.41,0.03,6:05
7/28/2022,0.01,IN,0.08,0.01,6:05
7/28/2022,0.14,IN,0.5,0.1,6:05
7/28/2022,0,IN,0,0,6:15
7/28/2022,0,IN,0,0,6:15
7/28/2022,0.03,IN,0.25,0.03,6:15
7/28/2022,0.12,IN,0.75,0.09,6:15
7/28/2022,0,IN,0,0,6:15
7/28/2022,0.04,IN,0.33,0.02,6:05
7/28/2022,0.03,IN,0.25,0.02,6:05
7/28/2022,0.01,IN,0.08,0.01,6:05
7/28/2022,0,IN,0,0,6:05
7/28/2022,0,IN,0,0,6:05
7/28/2022,0.16,IN,0.5,0.16,6:05
7/28/2022,0.42,IN,0.5,0.42,6:05
7/28/2022,0.06,IN,0.33,0.05,6:05
7/28/2022,0,IN,0,0,6:05
7/28/2022,0.04,IN,0.33,0.02,6:05
7/28/2022,0.04,IN,0.33,0.02,6:05
7/28/2022,0.02,IN,0.16,0.01,6:05
7/28/2022,0.05,IN,0.41,0.03,6:05
7/28/2022,0.01,IN,0.08,0.01,6:05
7/28/2022,0.14,IN,0.5,0.1,6:05
7/28/2022,0,IN,0,0,6:15
7/28/2022,0,IN,0,0,6:15
7/28/2022,0.03,IN,0.25,0.03,6:15
7/28/2022,0.12,IN,0.75,0.09,6:15
7/28/2022,0,IN,0,0,6:15
7/27/2022,1.16,IN,1.91,0.97,6:05
7/27/2022,1.11,IN,1.5,0.98,6:05
7/27/2022,0.24,IN,1.25,0.14,6:05
7/27/2022,0.46,IN,1.33,0.35,6:05
7/27/2022,0.11,IN,0.75,0.04,6:05
7/27/2022,0.75,IN,1.41,0.63,6:05
7/27/2022,0.15,IN,1.16,0.05,6:05
7/27/2022,0.58,IN,1.33,0.48,6:15
7/27/2022,1.15,IN,1.66,1,6:05
7/27/2022,0.93,IN,1.66,0.74,6:05
7/27/2022,0.18,IN,1.33,0.08,6:05
7/27/2022,0.85,IN,1.5,0.72,6:05
7/27/2022,0.72,IN,1.5,0.6,6:15
7/27/2022,0.96,IN,1,0.9,6:15
7/27/2022,0.54,IN,1,0.48,6:15
7/27/2022,0.42,IN,1,0.3,6:15
7/27/2022,1.37,IN,1.58,1.24,6:05
7/27/2022,1.1,IN,1.83,0.93,6:05
7/27/2022,0.47,IN,1.25,0.38,6:05
7/27/2022,1.16,IN,1.91,0.97,6:05
7/27/2022,1.11,IN,1.5,0.98,6:05
7/27/2022,0.24,IN,1.25,0.14,6:05
7/27/2022,0.46,IN,1.33,0.35,6:05
7/27/2022,0.11,IN,0.75,0.04,6:05
7/27/2022,0.75,IN,1.41,0.63,6:05
7/27/2022,0.15,IN,1.16,0.05,6:05
7/27/2022,0.58,IN,1.33,0.48,6:15
7/27/2022,1.15,IN,1.66,1,6:05
7/27/2022,0.93,IN,1.66,0.74,6:05
7/27/2022,0.18,IN,1.33,0.08,6:05
7/27/2022,0.85,IN,1.5,0.72,6:05
7/27/2022,0.72,IN,1.5,0.6,6:15
7/27/2022,0.96,IN,1,0.9,6:15
7/27/2022,0.54,IN,1,0.48,6:15
7/27/2022,0.42,IN,1,0.3,6:15
7/27/2022,1.37,IN,1.58,1.24,6:05
7/27/2022,1.1,IN,1.83,0.93,6:05
7/27/2022,0.47,IN,1.25,0.38,6:05
7/27/2022,1.86,IN,1.25,1.77,6:05
7/27/2022,1.86,IN,1.25,1.77,6:05
7/26/2022,0.39,IN,1.91,0.11,6:05
7/26/2022,1.19,IN,3,0.59,6:05
7/26/2022,0.26,IN,1.41,0.11,6:05
7/26/2022,0.18,IN,1,0.08,6:05
7/26/2022,0.24,IN,1.25,0.1,6:05
7/26/2022,0.1,IN,0.5,0.09,6:05
7/26/2022,0.02,IN,0.08,0.02,6:05
7/26/2022,0.69,IN,2.25,0.38,6:05
7/26/2022,0.34,IN,1.75,0.12,6:05
7/26/2022,0.23,IN,1.5,0.07,6:05
7/26/2022,0.62,IN,2.5,0.29,6:05
7/26/2022,0.63,IN,1.83,0.44,6:05
7/26/2022,0.5,IN,1.5,0.3,6:05
7/26/2022,0.32,IN,2,0.11,6:05
7/26/2022,0.8,IN,1.16,0.66,6:05
7/26/2022,0.54,IN,4.25,0.18,6:15
7/26/2022,0.36,IN,1.25,0.27,6:15
7/26/2022,1.44,IN,3.5,0.84,6:15
7/26/2022,0.3,IN,2,0.18,6:15
7/26/2022,0.27,IN,3.5,0.09,6:15
7/26/2022,0.39,IN,1.91,0.11,6:05
7/26/2022,1.19,IN,3,0.59,6:05
7/26/2022,0.26,IN,1.41,0.11,6:05
7/26/2022,0.18,IN,1,0.08,6:05
7/26/2022,0.24,IN,1.25,0.1,6:05
7/26/2022,0.1,IN,0.5,0.09,6:05
7/26/2022,0.02,IN,0.08,0.02,6:05
7/26/2022,0.69,IN,2.25,0.38,6:05
7/26/2022,0.34,IN,1.75,0.12,6:05
7/26/2022,0.23,IN,1.5,0.07,6:05
7/26/2022,0.62,IN,2.5,0.29,6:05
7/26/2022,0.63,IN,1.83,0.44,6:05
7/26/2022,0.5,IN,1.5,0.3,6:05
7/26/2022,0.32,IN,2,0.11,6:05
7/26/2022,0.8,IN,1.16,0.66,6:05
7/26/2022,0.54,IN,4.25,0.18,6:15
7/26/2022,0.36,IN,1.25,0.27,6:15
7/26/2022,1.44,IN,3.5,0.84,6:15
7/26/2022,0.3,IN,2,0.18,6:15
7/26/2022,0.27,IN,3.5,0.09,6:15
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0.03,IN,0.25,0.02,6:05
7/25/2022,0.08,IN,0.5,0.06,6:05
7/25/2022,0.03,IN,0.25,0.03,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0.01,IN,0.08,0.01,6:05
7/25/2022,0.01,IN,0.08,0.01,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,in,0,0,6:05
7/25/2022,0.05,IN,0.16,0.05,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0.03,IN,0.25,0.03,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0.03,IN,0.25,0.02,6:05
7/25/2022,0.08,IN,0.5,0.06,6:05
7/25/2022,0.03,IN,0.25,0.03,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0.01,IN,0.08,0.01,6:05
7/25/2022,0.01,IN,0.08,0.01,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0.05,IN,0.08,0.05,6:05
7/25/2022,0.05,IN,0.16,0.05,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0.03,IN,0.25,0.03,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/25/2022,0,IN,0,0,6:05
7/24/2022,0.25,IN,1.16,0.15,6:05
7/24/2022,0.07,IN,0.41,0.03,6:05
7/24/2022,0.1,IN,0.75,0.04,6:05
7/24/2022,0.12,IN,1.25,0.09,6:15
7/24/2022,0.07,IN,0.5,0.05,6:05
7/24/2022,0.16,IN,1,0.14,6:15
7/24/2022,0.18,IN,0.91,0.13,6:05
7/24/2022,0.06,IN,0.5,0.05,6:15
7/24/2022,0.15,IN,0.83,0.11,6:05
7/24/2022,0.16,IN,1.5,0.12,6:15
7/24/2022,0.12,IN,0.58,0.09,6:05
7/24/2022,0.07,IN,0.75,0.04,6:15
7/24/2022,0.04,IN,0.33,0.02,6:05
7/24/2022,0.13,IN,0.41,0.11,6:05
7/24/2022,0,IN,0,0,6:05
7/24/2022,0.1,IN,0.75,0.04,6:05
7/24/2022,0.09,IN,0.5,0.07,6:05
7/24/2022,0.07,IN,0.5,0.05,6:05
7/24/2022,0.02,IN,0.16,0.01,6:05
7/24/2022,0.18,IN,0.91,0.13,6:05
7/24/2022,0.05,IN,0.33,0.04,6:05
7/24/2022,0.25,IN,1.16,0.15,6:05
7/24/2022,0.08,IN,0.41,0.08,6:05
7/24/2022,0.15,IN,0.83,0.11,6:05
7/24/2022,0.06,IN,0.33,0.05,6:05
7/24/2022,0.12,IN,0.58,0.09,6:05
7/24/2022,0.04,IN,0.33,0.02,6:05
7/24/2022,0,IN,0,0,6:05
7/24/2022,0.09,IN,0.5,0.07,6:05
7/24/2022,0.02,IN,0.16,0.01,6:05
7/24/2022,0.05,IN,0.33,0.04,6:05
7/24/2022,0.06,IN,0.33,0.05,6:05
7/24/2022,0.08,IN,0.41,0.08,6:05
7/24/2022,0.07,IN,0.41,0.03,6:05
7/24/2022,0.13,IN,0.41,0.11,6:05
7/24/2022,0.12,IN,1.25,0.09,6:15
7/24/2022,0.16,IN,1,0.14,6:15
7/24/2022,0.06,IN,0.5,0.05,6:15
7/24/2022,0.16,IN,1.5,0.12,6:15
7/24/2022,0.07,IN,0.75,0.04,6:15
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:15
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:15
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:15
7/23/2022,0,IN,0,0,6:05
7/23/2022,0.02,IN,0.5,0.01,6:15
7/23/2022,0.01,IN,0.08,0.01,6:05
7/23/2022,0,IN,0,0,6:15
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0.01,IN,0.08,0.01,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0.03,IN,0.25,0.03,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0.01,IN,0.08,0.01,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0.01,IN,0.08,0.01,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0.03,IN,0.25,0.03,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:05
7/23/2022,0,IN,0,0,6:15
7/23/2022,0,IN,0,0,6:15
7/23/2022,0,IN,0,0,6:15
7/23/2022,0.02,IN,0.5,0.01,6:15
7/23/2022,0,IN,0,0,6:15
7/23/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:15
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
7/22/2022,0,IN,0,0,6:05
